Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Rovetta-Gerolamo_Ninnoli_1882.txt;"Oh! no; pur troppo tento d'illudermi, ma non ci riesco: stamattina potrei quasi giurare di averlo visto io, coi miei occhi, uscire da Lavinia.";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Che cosa faceva dunque in Via Nazionale?...;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Affari di servizio! li chiama affari di servizio, lui!;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sarebbe un po' meglio che il Governo li facesse lavorare davvero, questi soldati, con delle marcie, con delle grosse manovre, con delle spedizioni, magari nel centro dell'Affrica.;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Oh! per Dio! sotto la destra se lavoravano di più!;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;E poi con che costrutto cercherei d'illudermi? ormai la è finita: certo, se Lavinia non avesse avuto del contrabbando, non mi avrebbe proibito di andare da lei prima delle due!...;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Però è una gran disgrazia che mi è toccata, sicuro; e siccome le disgrazie non vengono mai sole, così ho avuta anche quell'altra di accorgermene troppo presto.";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Come farò d'ora in poi a passare il mio tempo?...;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La sera, pazienza, vuol dire che mi abbonerò al teatro come un marito qualunque; ma di giorno?...";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Che cosa farò tutto il santo giorno?;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Per oggi, tanto, sono le quattro e mezzo, ci rimedierò coll'andare a pranzo mezz'ora prima; ma domani?...";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Non posso mica andare a pranzo appena alzato da letto, domani!...;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Perfida e senza cuore! -;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Al club non trovò nulla di pronto e se ne indispettì, quantunque egli non sentisse la fame, essendosi anche troppo indebolito per causa della colazione soppressa e per la limonata che lo avea gonfiato come una rana.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Avrebbe fatto bene a cominciare il pranzo con una minestra al brodo, calda e sostanziosa, e lui, difatti, l'avea domandata; ma quando il cameriere gli disse che bisognava farla andare apposta, allora la disordinò brontolando che il servizio del locale era un servizio pessimo e che bisognava cambiare la direzione.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Terminato lo sfogo, si trovò dinanzi una porzione di carne lessata che opponeva al dente una ostinazione degna di miglior causa.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Michele la voltò, la rivoltò, ci battè sopra sdegnosamente col piatto del coltello e finì coll'ingoiarla a stranguglioni.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Auf!... che vita!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E pensare - continuava fra sè - che quella donna aveva l'impudenza di ripetermi due volte al giorno, dalle due alle cinque e dalle nove alle dodici, che mi voleva bene, e poi m'ha lasciato venir via senza dirmi una parola....;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"M'avesse scritto almeno, ma no: cioè no, veramente, non lo posso sapere, perchè in tal caso avrebbe spedita la lettera a casa mia; anzi è quasi probabile, è sicuro quasi che lo ha fatto. -";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E allora, nella tenebra profonda di quella grande infelicità che lo aveva preso tutto, dal cuore allo stomaco, la speranza vi alitò un nuovo raggio di luce benefico e ristoratore.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lasciò il pranzo da finire; già quella porzione di carne alida e tigliosa lo aveva affaticato, come se avesse smaltito un bue, e andò a casa dritto, quasi correndo.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma! è proprio vero che i dolori tolgono affatto l'appetito.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;In tutto il giorno non ho preso un boccone, e il cibo invece di solleticarmi, chè!... mi dà nausea!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Avrà scritto sì o no?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Io direi di sì.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Entrò dal portinaio che gli batteva il cuore, gettò un'occhiata sulla tavoletta per vedere se ci fosse quella tal lettera, che egli distingueva subito fra cento, ma non c'era nulla.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Son venute lettere per me?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nossignore.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Portatemele di sopra se vengono.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sissignore.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Michele salì nel suo appartamento e fece una teletta minuziosa, lenta, che non finiva mai; ma ebbe un bell'attendere; ridiscese più mortificato di prima.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nulla?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Nulla, signor conte.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Se più tardi arrivassero lettere, portatele al club.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sissignore....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Nemmeno una riga! stup.... no! tanto meglio, così sono libero finalmente - e il buon Michele tirò un sospirone che voleva essere di sollievo, ma che invece sembrava un rantolo. -;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Era la schiavitù dei negri tale e quale: tutti i santissimi giorni dalle due alle cinque e dalle nove alle dodici comprese le domeniche!...;si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Stasera mi divertirò come uno scapolo al Circo Americano; farò la corte a madamigella Fayler e sconcerterò il suo esercito di adoratori....
-";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Signor conte! signor conte!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Michele si volse e vide il suo portinaio che gli correva dietro con una lettera in mano.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ah! ecco! lo dicevo! m'ha scritto!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Intanto è la prima a cedere!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il volto gli si colorì improvvisamente.... ahimè!;no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Si accorse subito che non era una lettera di Lavinia; era un fornitore che lo pregava, stante gli impegni della fine del mese, di rimettergli prontamente il saldo della fattura già da tempo consegnata, in lire 1268 75.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E sempre al verde questo animale! -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cacciò la lettera in tasca e ritornò a pensare alla contessa.

*
* *

Al Circo Americano non si divertì come aveva sperato.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Trovò madamigella Fayler attorniata da una dozzina di giovanottini che la corteggiavano, offrendole dei fiori e dei cartocci di marrons glacès.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Michele, là in mezzo a quello sciame che ciaramellava, prese l'aria dell'uomo avvezzo, affettando colla equestre diva una dimestichezza, un fare d'intimità molto olimpico, ma poco educato, e per voler parere spiritoso finì coll'essere impertinente.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Madamigella Fayler gli rispose per le rime;";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Michele si strinse nelle spalle, buttò là un'insolenza e se ne andò.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;In istrada tornò da capo a non sapere come finirebbe la serata.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;All'opera già non ci poteva andare perchè c'era la contessa! -;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Peccato; così bell'opera la Favorita!...";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;A tanto amor,;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Leonora, il tuo risponda..,.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Altro che la musica tedesca e i torci-budella dell'avvenire!... ed io non ci posso andare!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cioè, anzi, non andandoci proverei a Lavinia che ho paura di rivederla; andandoci, invece, senza guardare dalla sua parte, nemmeno per starnutire, le dimostrerò chiaramente che non me ne importa un'acca di lei!";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Giunto al teatro dell'opera, si sa bene, il numero nove fu il primo che Michele adocchiò colla scusa di accomodarsi il goletto della camicia....
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Come mai il capitano non è con lei?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;E Michele che aveva notata Lavinia tutta sola, meno la visita innocua di un piccolo segretario di prefettura, cercò nei palchi a diritta per scoprire se il capitano Arditi fosse da quella parte a filare con lei, poi, contento di non avercelo veduto, entrò nella sua barcaccia, dopo di essere passato dal Caffè dove prese un bicchiere di barolo caldo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il nostro amico si sentì animato da una elasticità nuova, fece gli scalini a quattro a quattro e fra gli amici si mostrò gaio ed espansivo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Si pose sul davanti del palcone, guardò a destra, a sinistra, di su, di giù; insomma il capitano non c'era proprio davvero!...";no;no;si;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma dunque egli non sapeva che la contessa fosse al teatro?;no;no;si;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Dunque non l'aveva veduta quel giorno? dunque lei non l'aveva avvertito, ergo lui,;no;no;si;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;Michele, aveva avuto torto di sospettare.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Allora si sentì invadere da una contentezza, da una beatitudine che gli riscaldava l'anima e il cuore, si accusò di essere stato ingiusto con Lavinia e provò per lei un'effusione di tenerezza così viva da sentirne le lacrime agli occhi.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Aspettò un atto ancora; poi, prima dell'ultimo, affatto sicuro ormai che il capitano non sarebbe più venuto al teatro, e perciò anche dell'innocenza della contessa, volò, proprio come dal desio portato, a farle visita.";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lavinia, vedendolo entrare, arrossì tutta dal piacere, e quando un altro signore, molto intelligente, ch'era nel palco, battè in ritirata lasciandoli soli, essa, piegandosi tutta innanzi colla vita, per discorrere più piano e più da vicino con Michele:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Dunque - gli disse - sgarbatone, ti è passata la luna?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Si, ma sono stato molto male!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"E il motivo, adesso, si potrebbe saperlo?
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quattordici ore senza vederti!;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Da mezzanotte alle due è una tirata troppo lunga!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Hai delle fissazioni, dei capricci proprio da bambino.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Lo sai bene che fino a quell'ora non ho mai ricevuto nessuno, e che facendo un'eccezione per te, darebbe subito nell'occhio e farebbe sparlare.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Verrò travestito, con una barba finta.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Quanto sei caro! - esclamò Lavinia sorridendo e guardandolo con due occhioni colmi di tenerezza. -;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Ma, vedi, se non teniamo un'ora fissa, tu, a forza di voler anticipare di dieci minuti tutti i giorni, termineresti col capitarmi in casa appena fa giorno!...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Io sono una pigrona, mi alzo tardi, ho i miei interessi da vedere, la casa da dirigere, mille bricciche da fare, e sbrigo tutto prima delle due apposta per essere dopo affatto libera.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Sì, hai ragione, sono indiscreto e ti domando per..do..n..;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Michele non finì la parola: un rumore di sciabola e di sproni, che si ripercoteva nel corridoio, si avvicinò e si fermò proprio sull'uscio del numero nove, poi l'uscio si aprì, ed entrò in palco il capitano Arditi.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il buon Michele diventò pallido,;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lavinia ch'era donna e che perciò se le godeva assai tutte queste scenette, sorrise impercettibilmente, più cogli occhi che colla bocca.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il capitano salutò Michele, questi gli rispose colla voce rauca, e il barolo caldo con un impeto subitaneo gli risali dallo stomaco alla gola, mentre il tenore sul palco scenico cantava il romantico:;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Spirto gentil, de' sogni miei!...
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Che musica ispirata, divina! - esclamò il capitano dondolandosi dalla commozione.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sarà benissimo; in quanto a me - brontolò Michele, tenendo le gambe dispettosamente piegate sotto lo sgabello per isfuggire i piedini della contessa che cercavano i suoi - in quanto a me è roba da organetti; patrimonio del passato!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non vi fate sentire, per amor di Dio, caro Michele: è uno sproposito, un'eresia, questo che dite; e poi noi italiani non dobbiamo disprezzarci in tal modo.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La musica è forse l'unica arte nella quale conserviamo ancora il primato, e prima di Paisiello e di Cimarosa, ma dopo Palestrina, il fiorentino Lulli alla Corte di Luigi XIV....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Scusate, capitano, è una lezioncina che mi volete dare?;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Arditi si morse le labbra, ma si contenne, e coll'aria di dire uno scherzo, più che un'impertinenza:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"No, no; caro Michele - gli rispose sorridendo - non ho tempo da perdere.";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Il vino caldo fece un altro viaggio, quasi avesse preso un biglietto circolare.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;In questo frattempo entrava nel palchetto un vecchio parente di Lavinia, che aveva avuto l'incarico di ricondurla dopo lo spettacolo.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Michele si alzò e stese la mano alla contessa per salutarla;";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lavinia gliela strinse con una di quelle strette nervose che parlano così bene e così chiaro, levando i suoi occhi cilestri negli occhi foschi cattivi di Michele, con quell'effusione di amorosa inquietudine colla quale la donna si rivela madre o amante: moglie no, perchè le donne, a quel modo, non guardano quasi mai i loro mariti.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Michele, fatto un saluto col chinar del capo, saluto che comprendeva tutti e non era particolare a nessuno, uscì dal palchetto, passò nel Caffè a bere un secondo bicchiere di vino caldo per istordirsi, dopo con un brougham si fece condurre al Caffè di Londra, al club, al Circo Americano, poi di nuovo al club, dove finalmente incontrò il barone di Sant'Arduino, che Michele cercava in tutti quei giri, per mandarlo a sfidare, insieme ad un altro amico, scelto d'accordo, il capitano Arditi.
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Mi ammazzerà - pensava Michele - ma almeno, dopo un fatto simile, il ministro della guerra si deciderà a farlo cambiare di guarnigione.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Alla cena, ad uno spuntino, non ci pensò nemmeno.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"La testa gli girava, era stravolto; il tradimento di quella donna ormai appariva evidente: -";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Arditi lo sapeva certo che Lavinia era al teatro, altrimenti non ci sarebbe capitato all'ultim'atto.... con quel freddo cane!...
-";si;no;no;si;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Cercavo di te - disse Michele al barone incontrandolo.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Lo so, e so pure che cosa vuoi dirmi.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Il capitano Arditi m'ha lasciato or ora, m'ha detto che gli è sembrato di vederti risentito per una sua freddura, e m'incaricò di dichiararti francamente ch'egli non aveva proprio nessuna intenzione di offenderti.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Non si tratta di una freddura, ma di un'insolenza bella e buona, ch'egli gratuitamente mi ha diretto in presenza di una signora.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Via, siamo giusti, anche tu però....
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Voleva rifarmi la storia della musica italiana all'estero: sfido io, l'ho fermato appena ho potuto.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Va bene, ma insomma, gli estremi per battersi non ci sono!
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Vuol dire, in tal caso, che tu non accetti d'essere il mio secondo?...;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Pazienza, me ne dispiacerà moltissimo, te lo assicuro, ma ne cercherò un altro.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Sant'Arduino era amico di Michele, e prevedendo che se lo avesse abbandonato sarebbe stato più difficile l'accomodar la faccenda o il risolverla alla meno peggio:
-";no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Io accetto - gli rispose - senza discutere i tuoi motivi.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Solamente ti fo considerare che abbiamo ventiquattr'ore di tempo dinanzi a noi.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Stasera sei troppo irritato e nervoso, domattina alle dieci vieni a casa mia, discorreremo e combineremo tutto.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;I due amici si separarono, e Michele si avviò verso casa.;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;"Colà giunto, trovò il servitore che lo aspettava.
- È arrivata una lettera per lei, signor conte, mezz'ora fa.
-";si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Datemela.;si;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Questa volta il presentimento non ingannò Michele, che lacerò la busta e lesse con un sogghigno d'incredulità:;no;no;no;no;
Rovetta-Gerolamo_Ninnoli_1882.txt;Domani vi aspetto prima delle due, prima dell'una ed anche prima di mezzogiorno se volete.;si;no;no;no;
