novel ;sentence ;DD;DI;DIL;Soliloquio/Flusso di coscienza ;note;
Collodi_Carlo-Macchiette-1880.txt;"Combattuta da mille pensieri diversi, si consumava dalla passione e chiedeva a sè stessa:
— «Che cosa debbo fare? debbo andare alla Casina Verde e sincerarmi co’miei occhi?… E se lo trovo lì, in compagnia di quell’altra?… Sono forse sicura di non compromettermi? di non fare uno scandalo?";si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;"Che non ci sia un altro mpdo per arrivare a sapere con certezza la verità?… »
Quest’altro modo parve finalmente alla Contessa di averlo trovato.";si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;"Ella prese la risoluzione di dire a Mario: — « Senti, amico mio, io voglio andare alla Spezia per passarvi una ventina di giorni in casa di mia madre; ma tu devi accompagnarmi e restar con me.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Voglio la tua promessa e la tua parola d’onore.
— «Se Mario accetta — seguitava a dire la Contessa — è segno buono e la luce è bell’e fatta… Se poi vien fuori con delle scuse, con dei pretesti e con dei nò ostinati, allora…»
Tutta contenta di aver trovato questo ingegnoso strattagemma, disse al cameriere:
— Avvisate il Conte che ho bisogno di vederlo subito.
— Il signor Conte è uscito.
— Uscito? — replicò vivamente Matilde, turbandosi e dando un’occhiata all’orologio di sala.
— È uscito pochi minuti avanti le due.
— A piedi?
— Nossignora.";si;no ;no;si;;
Collodi_Carlo-Macchiette-1880.txt;In vettura chiusa.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La Contessa ebbe una specie di vertigine e si dovè appoggiare con una mano alla spalliera della poltrona.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Intanto la vettura di Mario aveva infilato il viale di mezzo della Casina Verde.
— Rammentati che non ho furia — gridò il Conte al vetturino, affacciandosi allo sportello — puoi andare di mezzo trotto… e se incontri qualche legno… allora rallenta.
— Ho capito! — rispose da cassetta l’automedonte, e per far capire che aveva capito, cominciò a canterellare sottovoce:";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Vieni o bella, vieni o cara
Su quest’erbe tenerine…
In quel frattempo, apparve di fondo al viale una calesce tirata da due cavalli morelli.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il cocchiere di Mario cominciò subito a rallentare; ma quando vide che nella calesce vi era distesa una bellissima bionda, tutta coperta da una magnifica pelliccia di martora… allora non solamente rallentò, ma credè bene di fermare il legno addirittura.
— Che miracolo è questo?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Che cosa fate a quest’ora alla Casina Verde? — domandò la Sternach al Conte che aveva messo il capo fuori dello sportello.
— Sono venuto a menare a spasso questi maledettissimi nervi, che mi tormentano giorno e notte…
— A proposito,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Conte: ho bisogno di parlarvi.
— Domani sera, dopo il teatro, passerò da voi.
— Non è vero.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mi avete promesso mille volte, e avete sempre mancato.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Offritemi piuttosto un thè, e anderemo a prenderlo insieme al caffè della Casina Verde.
— Impossibile!
— Perchè?
— Oggi son malato.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ho la febbre.
— Bugiardo! quà: fatemi sentire il vostro polso — disse celiando la ballerina.
— Un’altra volta.
— Subito: quà il vostro polso.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Nel mentre il Conte allungava il braccio verso la calesce, da una delle strade traverse entrò sul gran viale una vettura con cristalli chiusi e tendine calate.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La vettura correva di trotto serrato; e mentre, correndo, rasentava i due legni che erano fermi in mezzo alla via, il Conte e la bionda videro muoversi le tendine, e dietro le tendine due occhi nerissimi che guardarono e fulminarono…
— Quelli sono gli occhi di vostra moglie! — disse la Sternach.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Il Conte rimase lì come sbalordito; ma riavutosi subito, saltò sul suo legno gridando al cocchiere:
— Mille lire, se raggiungi quella vettura!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Disgraziatamente la vettura correva tanto, che dopo poco sparì.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mario fece il viale due volte, girò per tutte le strade traverse, ma sempre invano.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Quando ritornò in città, invece di andare a casa, si fece condurre al club.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La sua fisonomia era così stravolta che gli amici, appena lo videro, si messero a cantare in coro le parole del Barbiere:
— Che brutta cera!… Ecco un uomo che medita un delitto…
Mario pranzò con gli altri alla tavola rotonda del club.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Non mangiò nulla; ma bevve molto.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Arrabbiava dalla sete.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"XVI
F inito il pranzo, si udì nella sala del Caffè un vivissimo alterco e voci minacciose e fracasso di porcellane e di bicchieri violentemente spezzati.";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Che cosa era accaduto?;no;no ;si;no;;
Collodi_Carlo-Macchiette-1880.txt;Per uno scherzo innocentissimo,;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mario era andato su tutte le furie, e perduto il lume degli occhi, aveva detto delle cose gravissime al capitano Torralba.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Si parlò subito d’una riparazione d’onore.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Alla mezzanotte i padrini di Mario (che erano il commendatore di Santappiano e il segretario Dellagrua) si trovarono insieme coi padrini del capitano (due ufficiali d’artiglieria) per fissare l’ora, il luogo e le armi.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Mario non volle in nessun modo tornare a casa: ma passò la nottata al club.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"La mattina, quando andò sul terreno, il medico, guardandolo in faccia, gli domandò:
— Ti senti male?
— Ho un po’di febbre da qualche giorno…
— Un febbrone da cavalli! — soggiunse il medico, tastandogli il polso. — Non so come tu abbia tanta forza da reggerti in piedi.
— Della forza ne ho poca — replicò Mario sorridendo — ma ne ho abbastanza per farmi ammazzare.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;L’arme scelta era la pistola.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Il Conte tirò il primo e la palla fischiò rasente all’orecchio destro dell’avversario.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Il capitano sparò in aria.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ritornato a casa, il povero Mario fu colpito da un travaso di sangue al cervello.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La Contessa, avvisata per telegrafo alla Spezia, dove era andata la sera avanti coll’ultimo treno, ripartì subito.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ma quando arrivò… era troppo tardi.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"XVII
-";no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"S ento dire che lo accompagneranno al camposanto tutti gli amici e tutti i parenti: dobbiamo andare anche noi? — domandò il Dellagrua al Cinagri e al commendatore.
— Per me, ci verrei volentieri — rispose il barone — ma mi secca di dovere andare a casa a vestirmi di nero…
— Tira via — soggiunse il commendatore. — Povero Mario!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Questa è l’ultima seccatura che ci dà… Parce sepulto!

UN’ANTIPATIA

UN’ANTIPATIA
I
P oghi  giorni prima della Pasqua di rose, la Bita (diminutivo e carezzativo di Margherita) uscì di casa verso le dieci della mattina: e accompagnata da quella buona donna di sua madre, andò a fare una visita alla sua grande amica, la bionda Adele, la quale era stata messa per qualche giorno nel Convento degli Angiolini, perchè potesse prepararsi a far degnamente la prima Comunione.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Queste due giovinette avevano su per giù la medesima età, vale a dire, fra i quattordici e i quindici anni: ma nessuna somiglianza fra loro.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Due tipi opposti: il sangue e la clorosi: la salute e la convalescenza.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;La Bita era una figura largamente disegnata e vivacemente colorita dalla splendida tavolozza del Tiziano: l’Adele, invece, pareva un’Ofelia incisa col fiato e staccata pari pari da un volume illustrato del gran Tragico inglese.;no;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quando le due amiche furono sole ed ebbero chiuso l’uscio della cameretta, principiarono fra loro un cinguettio fitto fitto di mille cose inconcludenti, con quella volubilità prodigiosa di parole e di pensieri, che è tutta propria del sesso e dei quindici anni.
— A proposito, domandò a un tratto la Bita, hai nulla da darmi a leggere?
— Psi!… — fece l’Adele mettendo una mano sulla bocca dell’imprudente amica: quindi aperto il suo piccolo baule, tirò fuori due volumi, avvoltolati e nascosti dentro una camicia da notte.
— Ho portato qui, — disse sottovoce, — questi due libri, tanto per ammazzar la noia.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Pigliane uno a tuo piacere.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Erano un romanzo di Kock e la Signora dalle Camelie, di Dumas.
— Oh bene! — gridò la Bita, tutt’allegra — piglierò la Signora dalle Camelie: è tanto tempo che mi struggevo di leggerla!…
— Per carità, bada di non me la perdere.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ci sarebbero da sentire gli urli della mia zia!…
— Che è un libro della tua zia?
— Se fosse suo, meno male: ma credo che glielo abbia prestato lui…
— Chi lui? il tuo zio?
— Vien via: non mi fare l’innocentina… quando dico lui…
— Ah! ho capito!… O che seguita sempre a fare il moscone in casa vostra?
— Se Dio vuole, è lì dalla mattina alla sera!
— Ma si sa almeno per chi rigira?
— Uhm! per me no di certo.
— O dunque?
— Pasticci, cara mia, pasticci!
— E il tuo zio sta zitto?
— Vai là, che il mio zio se le merita!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Vedi, io son giusta: io non ti dirò che la zia faccia bene, no: ma quando un marito… e bada che non è più dell’erba d’oggi… vuole fare il donnaiolo anche fuori di casa, allora bisogna che si contenti di chiudere un occhio, e anche due: ne convieni?
— Iddio mi vede il cuore! — disse la Bita, tentennando il capo in atto di minaccia e mettendosi a sedere attraverso al letto — ma se per maladettissima disgrazia mi toccasse un marito di quella pasta lì!… — E i suoi occhi lampeggiarono in modo, da mettere in pensiero una generazione intera di mariti.
— Quanto a me, — soggiunse la Laura con l’accento sfiaccolato dell’anime disilluse, — sono sicura da ogni pericolo…
— Perchè?
— Perchè di marito non ne voglio saper nulla.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Guai a chi mi parla di marito!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ti figuri che noia deve essere quella di sposare un uomo per tutta la vita!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Eppoi, dice bene la zia: gli uomini d’oggi sono tutti materia!… Che prosa!
— Sì, sì, tu discorri bene: e se restiamo ragazze?";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Non si può muovere un dito senza il permesso dei superiori.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Almeno, quando s’è preso marito, siamo padrone di fare quello che ci pare e piace.
— Padrone, in quanto!… Per essere padrone davvero, bisogna pregare Iddio di capitar bene…
— In tutti i casi, c’è sempre una speranza… c’è la speranza di restar vedove.
— A proposito di vedove, tu vedessi,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Bita, come mi sta bene il bruno.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Figurati che l’altro giorno, prima d’esser chiusa in gabbia, sono andata colla zia a far visita alla signora Giulia.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tu sai che alla Giulia è morto il marito.
— Pover’uomo, mi dispiace.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Un uggioso di meno.
— Nell’esser là, mi provai un cappellino di velo nero.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Tu avessi visto come mi tornava bene a viso!;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Parevo un’altra!…
— Lo credo.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Per noi altre donne il bruno è una vera provvidenza.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Ci regala il cento per cento.
— Chi lo sa che la signora Giulia non pensi di già a rimaritarsi?
— S’intende: sposerà il Consigliere.
— Proprio?
— Che vuoi? per il Consigliere è quasi un obbligo.
— Cari quelli sposini!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Hanno mezzo secolo per uno.
— Figurati che bel gusto!
— Guà: ci vuole proprio stomaco — disse la Adele: e sputò.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"A questo dialogo tenne dietro un brevissimo silenzio; quando ecco che la Bita, dopo aver dato un’occhiata alla stanza e ai mobili della stanza, domandò all’amica:
— Mi dici che idea è stata la tua di venirti a rinchiudere in questa tomba?
— Capirai bene, cara mia, che debbo fare la prima Comunione e la zia mi disse che avevo bisogno di raccogliermi e di pensare un po’anche all’anima… Eppoi te la voglio dir tutta: fra poco ho quindici anni: e quando si comincia a esser grandi e a capir l’uso della ragione, si diventa un incomodo per la casa…
— Dimmi, dimmi: e queste monachine sono molto rigorose?
— Rigorose? a vederle le paiono tanti santificetur, ma se lo domandi a me, io credo che le siano peggio anche di noi altre.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Io, lo sai, non sono punto maliziosa: perchè già, alla nostra età, non si può conoscere nè il mondo nè la malizia: ma ti posso dire che vedo per questi corridoii un grande strottolio di fattori, di confessori e di ortolani.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Ti rammenti di quella commedia, dove c’è il flusso e il riflusso per la porta di dietro?;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Tale e quale.
— Me lo figuro.";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"Quando si parla di monache, dice bene il mio maestro di pianoforte quando dice…
— Che cosa?
— Non te lo posso ripetere,";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vi sono delle parole che non stanno bene sulla bocca di una ragazza onesta e perbene.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;Vieni qui da me: te lo dirò piuttosto in un orecchio.;si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"L’Adele si accostò: e quando ebbe udita la parola bisbigliata dentro l’orecchio, gridò:
— Vangelo, credilo a me: tutto vangelo!";si;no ;no;no;;
Collodi_Carlo-Macchiette-1880.txt;"A questo punto la Bita, che era sempre seduta sul letto, si alzò e fece l’atto di volersene andare.
— E per te non c’è nulla di nuovo? — le domandò la biondissima Adele
— Nulla, il gran nulla.";si;no ;no;no;;
