doc_id;text;DD;DI;DIL;Soliloquio/Flusso di coscienza;
Negri_Ada-Le_Solitarie-1917.txt;"Quando non ne rimase piú una goccia, ricordò l'ammonimento della complice.
  Una calma marmorea era succeduta all'angoscia: la sicurezza, l'irrevocabilità dell'atto compiuto.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Atto che la distaccava dall'amante, glielo metteva lontano mille miglia, la liberava di colpo da lui, dal giudizio degli uomini, da tutto.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Almeno cosí credeva.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Rimorso?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Perché avrebbe dovuto sentir rimorso?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Chi l'aveva aiutata?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Poteva morire...;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Ebbene, pazienza.;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Chi l'amava?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;Non la suocera, e nemmeno il marito: quell'allampanato Giacomo detto il Lungo, che dietro il miraggio della fortuna se n'era andato a Buenos Aires tre anni dopo le nozze, lasciando lei a casa, per non aver «noie di donne in viaggio».;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"E non l'amante, inutile come i fuchi.
  Un lieve picchio all'uscio la fece trasalire.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Stette un minuto sull'attenti; ma era stato un falso allarme.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Nascose allora la boccetta vuota in un mucchio di cenci entro una cassa: uscí, raccolse sul pianerottolo un fardello, già pronto, di biancheria sudicia; e, malgrado fosse domenica, andò a lavare alla fontana.
*
  La mattina del giorno dipoi la trovò smaniosa, febbrile, dopo una notte trascorsa fra brevi assopimenti gravati da incubi, e risvegli improvvisi seguíti da ore di lucida insonnia.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Onde impetuose di sangue le si avventavano dal grembo al cervello, lasciandole il cuore vuoto, naufragante in un languore di morte.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"A tratti, un lancinante dolore le trafiggeva le reni; e pareva le portasse via brandelli di visceri.
  Sentiva che un'agonia avveniva in lei, d'un altro essere in lei vivente.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;E, sentendoselo morir dentro cosí, cominciava a capire, ad amarlo, a spaventarsi di ciò che aveva commesso.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Un mostruoso fatto stava accadendo, per sua volontà.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Dalle radici della sofferenza saliva un odio veemente contro l'uomo che se ne stava in quei momenti tranquillo, senza pensieri, senza rimorsi; senza che alcuno potesse fargli del male; mentr'ella, e chi si spegneva in lei, portavano il peso dell'amore e del delitto.
  S'alzò, nondimeno, dal letto, resistendo allo spasimo, agganciandosi alla meglio gli abiti, urtando negli spigoli dei mobili.
  Lo specchio le rifletté un volto verdastro, segnato da solchi profondi: un volto che non era il suo, che sembrava salire a galla da uno stagno.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Uscí, come il solito, per andare alla fabbrica, che si trovava giú nella valle: gai saluti l'accolsero per via.
  A coppie, a gruppi, in fila indiana, fischiettando, scherzando, cantarellando le novissime canzonette, operai ed operaie scendevano la china, chi per la strada maestra, chi per le scorciatoie.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Le fanciulle ancor pallide di sonno, in camicetta fresca e sottana attillata, pettinate con riccioli e nastri, si accompagnavano agli amanti, con la piena e superba libertà delle popolane, per le quali l'amore è un garofano rosso appuntato trionfalmente nei capelli.
  Salaci frizzi correvano, risate alte e brutali scoppiavano.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Mariettina Pria, dal musetto aguzzo di capra, dava, dondolandosi, la mano a Carlin Zoppetta, basso e membruto, geloso come un barbaro; e lui si guardava intorno con loschi occhi di sospetto, per paura che gliela portassero via.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Càrola Gurda aveva rifatto la pace col capo reparto della filatura: camminavano stretti, in disparte, trasognati.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"L'orda adolescente degli attaccafili si ficcava dappertutto, fra le sottane delle donne, a un tiro di scappellotto dagli uomini, con risa e sgambetti.
  L'alba frizzante, a lunghe strisce gialle e rosee nel cielo, fluttuava in veli di bruma lungo i pendii delle montagne, svegliava il torrente, frusciava fra la ramaglia, fumava dai comignoli delle casupole sparse, attendendo di fumar fra breve dalle ciminiere degli opifici.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Squillava la sua diana coi fischi delle fabbriche; e scopriva, al graduale avanzar della luce, vette nevose, chiome di foreste ove spesseggiavano il castagno e la quercia, profili di colmigni, larghi tetti a cristalli di padiglioni americani, razzanti ai primi raggi del sole.
  Ma Cristiana non la vide: non vide nulla, con occhi che ormai non guardavano che in dentro, nell'oscurità delle viscere doloranti.
  Passò coi compagni dal portone, attraversò il cortile, entrò nel suo salone, si trovò dinanzi al suo telaio, senza avvedersene.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La motrice si destò, al comando del capo meccanico, e il polso dell'opificio cominciò a battere.
  Armonia concorde, formata di molte diverse armonie: scorrere di cinghioni, rombare e stridere d'ingranaggi, strepito di telai, sui quali i fili tramati dalle navette d'acciaio andavano e venivano in ritmo di flusso e riflusso; roteare di cilindratrici, rapidissimo danzare di fusi di ogni colore, e il turbinar delle due macchine da scardassi – il diavolino e il diavolone – da cui la lana balzava, spumosa e tempestosa, come acqua di torrente appena sgorgata dalle nevi d'un ghiacciaio.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Con le macchine, operai ed operaie cantavano in coro.
  Le finestre erano aperte al sole e allo scroscio del torrente: nel cortile, di fianco alla tintoria, alcuni muratori innalzanti un nuovo padiglione, affaccendati fra pozze di calce, monticoli di mattoni, secchie, spranghe, scale e cazzuole, aggiungevano vita a vita: con quell'aspetto di gagliardia, e di speranza che sempre hanno gli uomini nell'atto del costruire.
  A Cristiana sembrava di dissolversi in quell'onda di suoni, di perdere consistenza di forma umana, per non rimanere che uno spasimo vaneggiante.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non era lo stridere degli ingranaggi; ma una diabolica macchina segante le sue reni; e il dolore urlava da sé, riempiva di sé tutta l'aria.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Non roteare di cinghie e di cilindratrici; ma il suo cervello che girava, colle spole, coi dischi, colle pareti, coi canti.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Qualcuno la mordeva dentro, la dilaniava per non morire, in una lotta bestiale; e ripeteva addentandola: «Non voglio» ed ella s'abbandonava, fiaccata, mormorando: – Perdono.
  Finalmente ebbe pace, non seppe piú nulla.
  Due tessitori la portarono a braccia nella stanza della custode, e la distesero su un materasso, fra sospiri e lamentazioni di donne.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La moglie del direttore accorreva intanto con la cassetta dei medicinali, e il piú veloce degli attaccafili si precipitava alla ricerca del medico.
  Ma il medico era già partito, dall'alba, pel suo faticoso giro di visite su per la montagna; e non sarebbe tornato che verso il tramonto.
*
  — Secondina, oh!";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Secondina!
  La donna, sulla cinquantina, fatticcia di corpo, con grossi e bonari lineamenti color mattone, capelli ancor brunastri e una singolare espressione di calma e dolcezza nel viso, alzò il capo, sentendosi chiamare, dalla sua panca nella sala delle rammendatrici.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Fece qualche domanda, udí qualche parola, comprese, sospirò, accorse.
  Esperta di mali femminili, figlia d'una levatrice, e, per lunga umile pratica, piú chiaroveggente, talvolta, d'un medico, non v'era inferma in paese ch'ella non avesse assistita.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Vide súbito di che si trattava: vide che Cristiana spirava nel proprio sangue.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Con voce breve ordinò: — Acqua bollente! poi, ghiaccio.
  E si mise, con precisi ma leggerissimi movimenti, intorno alla disgraziata.
  Mina, la custode, la seguiva come un'ombra, aiutandola trepidante, con cordiali, garza, tamponi d'ovatta; e aveva l'aria d'una monaca nel suo pallore clorotico di magra zitella spaurita, scandalizzata, ma mite d'animo e pronta agli atti della pietà.
  Quella vecchiaccia!";si;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Secondina Cappio aveva veduto, il mattino avanti, la bella donna uscir dalla tana della cagna malvagia; e avrebbe giurato su Cristo che l'assassinio partiva di lí.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ella – ed altri con lei – conoscevano l'immondo traffico clandestino; ma nessuno, in quel paese industriale dove uomini e donne, di giorno e di notte, vivevano nelle fabbriche in promiscuità, aveva il coraggio di denunziarlo.
  — Cristiana,";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Cristiana, figlia mia, che hai fatto?
  Cristiana riapriva in quell'istante gli occhi attoniti.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Il suo viso era piú bianco del lenzuolo: un'ombra violacea scendeva dalle occhiaie alle narici: le labbra non esistevano piú.
  — È giusto – mormorò in un soffio, riacquistando la conoscenza solo per aver la percezione della verità: della verità vera, dell'unica che si possa portar con noi nell'altra vita.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ella era sola con suo figlio sul limitare dell'ombra; e per propria colpa.
  Dove andava quel rigagnolo caldo, che usciva da lei, ch'ella sentiva scorrere scorrere scorrere?";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ed ella andava dietro quel rigagnolo, galleggiava su di esso, entrava con esso in una oscurità senza spiragli, senza scampo.
  Un rumore cadenzato le giungeva all'orecchio, a volte sommesso come un ronzio, a volte alto e pieno come un coro di chiesa: era la canzone dei telai, la vecchia canzone al cui ritmo era cresciuta e vissuta, in allegrezza ed in forza: scendeva anch'essa con lei, la vecchia e nota canzone, nell'oscurità senza spiragli, senza scampo.
  — È giusto – alitò ancóra, tentando penosamente di sorridere alla Cappio e alla custode.
  Il tempo passò, il tramonto calò.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Partirono i muratori in silenzio, partirono cigolando i carri degli spedizionieri con le balle di stoffa, le macchine s'allentarono, poi tacquero.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Ad uno ad uno, operai ed operaie, affacciandosi all'uscio della portineria, scambiavan qualche parola sottovoce, scotevano il capo, e s'allontanavano tristemente.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Anche il dottore, accorso in furia verso le diciotto, dopo aver tentato invano qualche iniezione, se ne era andato, masticando amaro e sogghignando verde, con una smorfia fra dolorosa e cinica, che gli scopriva i denti nerastri fra la barbaccia mal tenuta.
  — Maledette le donne!";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Maledetti i loro pasticci!;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Come se io non lo capissi, che cosa c'è lí sotto !;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Roba da procuratore del re...;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Taci,;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Bertoldo, e mangia la tua polenta.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Tanto, chiacchierare non serve...
  La suocera, avvertita della disgrazia fin dal mattino, non aveva voluto scendere alla valle.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Rigida, colle mani scosse da un tremito, aveva balbettato: – Le sta bene.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Dio le perdoni.;si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Mandatele un prete, che non muoia senza sacramenti. – E s'era chiusa nella cucina, a sgranare il rosario sulla pietra del focolare spento.
  Il tempo passò, la luna sorse.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Con la Cappio e con Mina, due altre donne,;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Romualda ch'era senza figliuoli e Barbarella che non aveva nessuno, erano rimaste intorno all'inferma.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Piú nulla ormai era vivo di lei, se non un palpito impercettibile.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Le vene s'eran vuotate del loro sangue violento: tutto si purificava nella dolcezza della morte vicina.
  Quando Secondina s'accorse che le mani di Cristiana, tastanti a caso sulla coperta, erano divenute immobili, e l'ultimo lievissimo respiro era cessato, le chiuse piamente gli occhi, le mise un crocifisso sul petto e andò a spalancare la porta.
  E la colpí una sensazione strana.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Nella chiara notte, muraglie, montagne e cielo guardavano lei, non guardavan che lei, interrogandola.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;L'edificio a tre piani, con tutte le finestre aperte come occhi, sormontato da una terrazza candida come una fronte, aveva la stessa espressione grave ed intenta della montagna a cui s'appoggiava, sparsa di lumi qua e là, nelle baite dei mandriani.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La ciminiera tagliava in due il cielo stellato.
  «C'è una morta, c'è una morta» diceva la lampada notturna, accesa ai piedi della ciminiera.
  «C'è una morta, c'è una morta» ripetevano i lontanissimi fuochi delle baite.
  «Come avvenne, come avvenne?» chiedevano le finestre nere, spalancate come occhi.
  Ma Secondina Cappio, nella propria umile esperienza, non ignorava che vi sono, per gli uomini e per le cose, molte domande che rimangono senza risposta.";si;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Tornò al fianco della donna irrigidita sul letto non suo: si strinse nello scialle perché aveva freddo, e pregò sino all'alba.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"L'INCONTRO
  Chi esce dal luogo dove ha, per lunghe ore, lavorato con intensità senza requie, ha molte volte lo stesso aspetto disfatto di chi esca da un'orgia.
  La figuretta magrolina che, nella luce rossa di quel tramonto milanese, sbucava dall'ufficio postale di via Boccaccio, appoggiandosi al battente come se l'urto dell'aria aperta la colpisse in pieno petto, portava nel volto trasognato il pallore, lo smarrimento, l'abbandono quasi mortale, che son pure le stimmate della voluttà.
  Ella infilava, con gesto meccanico, nei guanti di filo rattoppati, le mani sporche d'inchiostro da timbri.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Quante ricevute di lettera raccomandata aveva firmate?;no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;"Quanti moduli staccati dal mastro, quanti spiccioli contati e dati per resto, nella pesante giornata che pareva non finisse piú?
  Quante volte, presa tra il fiato graveolente d'un fattorino affacciato allo sportello, e il tic-tic della macchina Morse contro la parete, proprio dietro la sua schiena, ella si era sentita vuotare cuore e cervello, in una specie di annientamento?
  In quell'ufficio postale ripeteva da dieci anni, ogni giorno, lo stesso lavoro, cogli stessi gesti, gli stessi sorrisi, le stesse parole alle persone che si presentavano, in fila interminabile, al piccolo quadrato aperto nella vetrata opaca.
  Non contava piú il tempo, non s'accorgeva piú delle stagioni.";no;no;si;no;
Negri_Ada-Le_Solitarie-1917.txt;In quella prigione l'inverno somigliava all'estate, la primavera all'autunno.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"La sera, in gran fretta per non essere strapazzata, tornava a rinchiudersi nella bassa e stretta portineria d'un casamento in corso Ticinese, a fianco delle Colonne di San Lorenzo: vi era nata, vi era cresciuta, vi avrebbe, forse, dovuto morire.
  Al deschetto da calzolaio posto nella miglior luce sotto l'unica finestra, il vecchio padre di Maria Chiara non lavorava quasi piú.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Tanto lui che la moglie vivacchiavano sugli scarsi guadagni della portineria e sullo stipendio della figlia: lui, terreo, risecchito, storto d'una spalla, colla bocca nera e fetente di tabacco masticato, colle mani adunche e squamose: lei, grassa, torpida, volgare, troneggiante fra le serve pettegole del casamento e del quartiere.
  A trent'anni suonati,";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Maria Chiara non ricordava d'aver veduto suo padre e sua madre piú giovani, e diversi.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Il babbo adoperava, adesso, assai meno il trincetto, il cuoio e lo spago: null'altro.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;La parca mesata dell'impiegatuccia postale, non appena ricevuta, passava nelle mani del vecchio, o in quelle, attaccaticce come il vischio, della vecchia.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Per comprarsi una cintura, una veletta, un fiore pel cappello, doveva chieder denaro alla madre; e la madre nicchiava, e lesinava persino i due soldi del tram, borbottando che i tempi erano duri.
  Maria Chiara indossava da piú di due estati un meschino abito grigio a giacchetta, di cosí goffo taglio che non riusciva a nascondere il difetto della spalla destra un poco piú sporgente dell'altra, ereditato dal padre: difetto che un'abile sarta avrebbe certamente saputo attenuare.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Le scarpe di falso capretto andavano scalcagnandosi: il feltro nero a piccola tesa, sui capelli folti, ma già scoloriti alle tempie, mostrava la corda.;no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;"Ella aveva l'aspetto disarmonico di chi vorrebbe essere elegante e non può, l'aria penosa di chi vorrebbe sorridere e non riesce che a fare una smorfia, per nascondere la stonatura dei denti guasti.
  Passata la prima impressione di stordimento, si mise a camminar lesta; ma con passo automatico.";no;no;no;no;
Negri_Ada-Le_Solitarie-1917.txt;Il suo viso era d'una sonnambula.;no;no;no;no;
