Testo;Sentence;DD;DI;DIL;Soliloquio/Flusso di coscienza;Note
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma li rialzò tosto, li abbassò ancora, li alzò per la terza volta e alla fine li chiuse… Tramontato il sole, il fucile non luccicava più: perché dunque Maria aveva chiuso gli occhi?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non lo sapeva neppur essa: un fremito strano l’agitava tutta, e il barcaiuolo non badava a lei, e Marco era cieco, altrimenti avrebbero visto il suo viso cangiar colore, dal roseo al niveo, e le sue labbra agitate da un tremolìo convulso.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Essi non vedevano: ma vedeva bene il giovine cacciatore dagli occhi azzurri, che scintillarono finché notarono la barca,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria e il di lei turbamento, poi si spensero. -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Quel cacciatore era don Francesco d’Oriente! - ...;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Quando Maria riaperse gli occhi, il sito dove stava il giovine non si scorgeva più, e con esso erano spariti quegli occhi azzurri scintillanti, quel viso tanto bello, - quel giovine appartenente alla qualità degli uomini a cui si possono riferire le parole di Shakespeare: «Voi avete i volti d’angeli, ma il cielo conosce i vostri cuori…» - e alla fanciulla sembrò che la barca avesse volato, non vogato…
Per tutto il resto del giorno rimase taciturna, distratta, tanto che Marco le disse: – Sei malata,";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria?;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Perché neanche parli?…
– Sono stanca – rispose ella.";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E andò a letto, ma dormì assai poco e naturalmente sognò il giovine cacciatore...;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Chi sa spiegare gli enigmi del cuore umano?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria, fra i giovani che l’amavano sinceramente, che intendevano sposarla, benché non ricchi e nobili, vedeva ogni giorno fisionomie forse più belle di quella di don Francesco, e occhi azzurri, neri e glauchi, scintillanti di passione come i suoi, eppure nessuna di quelle fisionomie, di quegli occhi, avevano mai destato nell’anima sua un turbamento eguale a quello che provava allora.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma, non rivedendo, per più giorni, il giovine cacciatore,;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria cominciò a dimenticarlo: e avrebbe finito col credere un sogno la di lui splendida e fantastica apparizione, se una notte, sotto la sua finestra non avesse sentito un accordo dolcissimo di chitarra, suonata con arte, e una voce melanconica che cantava una poesia d’amore, un brano di Scheffel:;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Le stelle splendono - lontan, lontano; E limpide si specchiano - nel cristallo del mar: Come un intenso amor che ne l’arcano Volo del tempo imperituro appar!…
Maria, svegliata di soprassalto, benché avvezza ad udire serenate sotto la sua finestra, al ritmo di quella voce alta, tremula, vibrata nei bianchi silenzi del plenilunio, alla melodia di quella poesia aristocratica, forse musicata appunto per lei, mai più sentita dagli altri suoi adoratori, provò una strana sensazione, come se una mano fredda le stringesse la gola, le serrasse il cuore interrompendone i palpiti…
Dopo qualche istante balzò da letto, indossò un accappatoio da notte e guardò attraverso i vetri della finestra… Santa Maria del cielo!";si;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Era lui!…
X
Era lui!";no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Il giovine biondo dagli occhi azzurri scintillanti che apparso a Maria, come in sogno, le torturava da tanti giorni la fantasia.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Vestiva di nero: un anello di brillanti splendevagli nel dito e la catena d’oro dell’orologio sul petto; e dalla ricchezza dell’abito, dall’eleganza del portamento Maria lo riconobbe bene per ricco e gentiluomo!…
Appoggiato ad un muro rimpetto alla casetta di Marco, il giovine cantava e suonava con il romantico atteggiamento di un trovatore medioevale innamorato della luna.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E la luna passava sul cielo azzurro velato di argento come «tremula fata dal sorriso d’or», illuminando il bellissimo viso del marchese, ma lui non badava tanto in alto: guardava la finestra di Maria.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Don Francesco aveva preso informazioni sulla fanciulla vista in barca sull’Agri, e che lo aveva colpito nell’anima - diceva lui - con fortissima passione: gli avevano risposto che era un’operaia e gli indicarono la sua abitazione… null’altro!;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E lui, il leggero marchese, non chiedeva di più.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Se gli avessero dato quella bella fanciulla per una figlia di famiglia che vive di rendita, anche modestissima, si sarebbe disperato, poi l’avrebbe dimenticata.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma un’operaia?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Le conosceva a fondo lui, le operaie, quelle allegre ragazze senza pregiudizi che non chiedono di meglio se non un amante che dia loro un appartamento e una carrozza!;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E figurandosi Maria così, come le operaie delle grandi città, corrotte sino dalla infanzia, le operaie che conosceva lui, non meditando sull’immensa infamia che stava per commettere, pensò:;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Bisogna che ignori esser io ammogliato.;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Del resto sarà felicissima quando la porterò a Napoli, ove la sua bellezza brillerà moltissimo fra il lusso con cui la circonderò.
… E in quella notte egli veniva sotto la finestra della povera fanciulla, ad incominciare l’opera sua maledetta, a stimatizzare la quale occorrerebbe una penna di fuoco.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria vedeva dunque!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Lo vedeva attraverso i vetri della sua finestra, e sentiva il cuore, le tempia batterle fortemente, quasi percosse da un martello rovente: si strinse il capo fra le mani e chiudendo gli occhi cadde in una sedia.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Forse era svenuta perché quando si rialzò il più profondo silenzio regnava nella via e la luna tramontava placidamente sul cielo tinto di rosa e di argento dai primi riflessi dell’alba nuova.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Sembrava un’altra: il suo viso, come il cielo tingevasi di un roseo vellutato, i suoi occhi, come la luna al tramonto, splendevano d’una fiamma d’oro… Ritornò silenziosamente verso il suo letto bianco, ma non si coricò.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Forsecché il sonno sarebbe sceso nella sua testa in fiamme?;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Si accoccolò su una sedia e cadde in profonda meditazione. -;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Oh, una grande passione accendevasi nell’anima sua!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Non il dolce e mite primo amore che sboccia, e muore come un bianco fiore d’inverno, quel primo amore che è il prologo inconcludente del romanzo più o meno tragico chiamato Vita, ma una vera passione, il primo ed ultimo amore del suo cuore…
E dire che lo aveva visto soltanto due volte, quel giovine di cui non conosceva neppur il nome!";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma le sembrava conoscerlo da molto, da molto amarlo… - dove, quando? poco importava, forse in sogno!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Chi era, come si chiamava, donde veniva, tutto era mistero per Maria.
– Ma perché sono così pazza?… – pensava. – Perché?… Perché l’amo tanto senza sapere se mi ama, se lo rivedrò?… Ah, e che farò nel mondo se ciò fosse?";si;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Non amarmi, non rivederlo?… Ma nella poesia che cantò inserì apposta il mio nome… e non c’è altra Maria qui vicino, no, ci sono io sola! È per me che ha cantato… E io lo amo.;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Cercò un nome nella sua fantasia, un nome bellissimo, ma non ne ritrovò alcuno che le piacesse, benché quella strana ricerca durasse quasi mezz’ora… A un tratto trasalì: le era venuto in quel momento per uno di quei misteriosi lavorii della mente che apportano pensieri affatto estranei a ciò che volontariamente si pensa, il ricordo di una sua sorellina, morta molti anni prima, che si chiamava Francesca Stella!… Ma fu un lampo, e Maria non ne fece caso.
– Ma chi è costui? – seguitò, riprendendo il filo dei suoi pensieri. – Mio Dio, mio Dio, mi pare impazzire!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;E tu chi sei Dio?… Oh, colui che amo, lo sento, è il mio Dio della terra.;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma che pazzie!… Il suo Dio!;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Povera Maria, doveva essere il suo Satana, colui!;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Eppoi?...;no;no;si;si;
Deledda_Grazia-Stella_d_oriente-1890.txt;Formerebbe da sola un romanzo tutta quella storia, se raccontata minutamente… Don Francesco veniva ogni notte sotto la finestra di Maria, e Maria cominciò dal socchiudere leggermente le imposte per sentire viemeglio quella voce tremula che metteva il suo cuore in fiamme, e finì con l’affacciarsi interamente, forse convinta di non esser veduta fra l’oscurità della notte interlunare.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Ma don Francesco la vide.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"La via era deserta perché dava sui campi; nella notte alta chi poteva sentirlo?";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Alzò la testa e interruppe la serenata… Maria cercò indietreggiare, ma qualcosa di sovrumano, di fatale, la mantenne inchiodata al davanzale.
– Maria!… – esclamava intanto don Francesco – Maria, io t’amo!";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"XI
Attese la risposta, guardando la fanciulla coi suoi grandi occhi fiammeggianti, quasi avesse voluto magnetizzarla, ma la testa di Maria scomparve subito dalla finestra.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Solo un fiore, un gelsomino bianco azzurrognolo, forse distaccatosi da sé dalla pianticella che incorniciava la finestra di Maria, forse dalla manina fremente di lei, cadde davanti al giovine: ei si chinò, lo raccolse; aspettò ancora qualche istante, poi si allontanò rapidamente.";no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria aveva ascoltato la dichiarazione di don Francesco figuratevi con che palpito: forse avrebbe risposto, ma in quel momento una voce misteriosa, che le sembrò quella della madre morta, le susurrò esser immane peccato parlare d’amore con uno sconosciuto, di notte, lei che non aveva mai parlato d’amore con nessuno!;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Si ritirò, ma quante volte non se ne pentì pensando:
– E se non tornasse?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Aspettò ansiosamente la notte, ma che terribile notte fu quella per lei!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Nessun suono ne turbò l’altissimo silenzio, solo verso mezzanotte un leggero fruscio di passi che svanì ben presto.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria non dormì, e quando i primi albori dell’aurora proiettarono intorno alla sua finestra un cerchio di sfumature scialbe, indistinte, si levò, tremando di febbre, il viso gonfio dall’insonnia: non sperava più di sentire la chitarra di don Francesco.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Si mise a passeggiare febbrilmente nella sua camera, e ad un tratto aprì automaticamente la finestra: vedeva un gigantesco gelsomino biancheggiare fra l’elegante fogliame del davanzale.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Un soffio freschissimo di brezza le scompigliò sulla fronte i ricci umidi, non ancora pettinati, le rapì alquanto dell’ardore che le abbrucciava il cervello.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Guardando lo strano gelsomino, mantenne a stento un grido: era una lettera?;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;La prese e guardandone l’indirizzo, benché non ci si vedesse ancora bene, lesse chiaramente il suo nome e cognome.;no;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Il sangue le affluì ancora ardentemente alla testa: indovinava che quella lettera era di lui!;no;no;si;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"L’aprì con le dita tremanti e corse alla firma che diceva «Gennaro d’Oriente».
– D’Oriente! – pensò rapidamente Maria: ricordandosi d’aver visto un giorno una bella signora indicatale per la marchesa Anna d’Oriente, moglie di don Francesco, e di cui conosceva la magnifica villa al di là dell’Agri. – Sarà loro parente? – Accese un lume per leggere la lettera.
«Maria! -";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Dovrei darti del signorina, ma è tanto tempo che parlo con te nella mia fantasia, nei miei sogni, sempre, che ora mi riesce impossibile rivolgermi a te come ad un’estranea… -;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Perché ti amo,;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Maria, come, quando e da quando ti avrei detto ieri sera, al raggio tremulo delle stelle, se tu non fossi sparita, quasi che la mia voce fosse stata di un fantasma! -;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Ed anche a me la tua apparizione sembrò di fantasma, perché ti veggo sempre avanti a me, al mio fianco, come la mia ombra; darei metà della mia vita per dare vita ad essa; e lo crederei ancora se in quest’istante non baciassi il gelsomino caduto dalla tua finestra, piccolo fiore che per me sarà un tesoro, che sentirà tutti i palpiti del cuor mio, e morrà con essi che ti appartengono tutti, che cesseranno se non corrisposti dai palpiti del tuo cuore.
«Maria, perdonami se scrivo cose inutili mentre dovrei dirti come ti amo: ma posso esprimermi?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"No!
«Chi sei tu? -";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;Chi son io? -;si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Poco mi importa sapere se tu stai nel medesimo gradino della scala sociale ove io mi trovo: io t’amo, così immensamente che ti innalzerò insino a me, per me sei più nobile e grande di una regina.
«Chi son io? -";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Figlio della ricchezza e della nobiltà, - stanco di vivere fra le orgie ed il lusso di una gioventù sfrenata, uscii dalla mia città Napoli, ove credevo di non più ritornare e venni qui, nel tuo paese bello ed ardente, fra il silenzio azzurro del tuo cielo di zaffiro, per cercare la pace del cuore.
«L’ho io trovata?";si;no;no;no;
Deledda_Grazia-Stella_d_oriente-1890.txt;"Dipende da te!
«Maria! ti vidi bella e sorridente; m’apparisti come una fata in una visione orientale, e t’amai, t’amo con tutti i trasporti dell’anima mia, e voglio vivere teco, che, se mi amerai, sarai la donna più felice della terra!… -";si;no;no;no;
